state name,week day,fatals,drunk driver
Alabama,Friday,1,No
Alabama,Monday,2,No
Alabama,Monday,1,No
Alabama,Tuesday,1,No
Alabama,Friday,1,No
Alabama,Friday,1,No
Alabama,Sunday,1,No
Alabama,Tuesday,1,No
Alabama,Saturday,1,Yes
Alabama,Sunday,1,No
Alabama,Sunday,1,No
Alabama,Monday,1,Yes
Alabama,Monday,2,No
Alabama,Tuesday,1,Yes
Alabama,Tuesday,1,No
Alabama,Wednesday,1,Yes
Alabama,Thursday,1,No
Alabama,Thursday,1,No
Alabama,Friday,1,Yes
Alabama,Friday,1,No
Alabama,Friday,1,No
Alabama,Friday,1,No
Alabama,Friday,1,No
Alabama,Friday,1,No
Alabama,Friday,1,No
Alabama,Sunday,1,Yes
Alabama,Monday,1,No
Alabama,Monday,1,No
Alabama,Monday,1,Yes
Alabama,Tuesday,1,No
Alabama,Wednesday,1,No
Alabama,Wednesday,1,No
Alabama,Wednesday,1,No
Alabama,Thursday,1,No
Alabama,Thursday,1,No
Alabama,Thursday,1,No
Alabama,Friday,1,Yes
Alabama,Friday,1,No
Alabama,Friday,1,No
Alabama,Saturday,2,Yes
Alabama,Saturday,1,No
Alabama,Sunday,1,No
Alabama,Monday,1,No
Alabama,Monday,2,No
Alabama,Monday,1,No
Alabama,Monday,1,No
Alabama,Tuesday,1,Yes
Alabama,Tuesday,1,Yes
Alabama,Wednesday,1,No
Alabama,Wednesday,1,No
Alabama,Thursday,1,Yes
Alabama,Thursday,1,No
Alabama,Friday,1,No
Alabama,Friday,1,No
Alabama,Saturday,1,No
Alabama,Saturday,1,No
Alabama,Saturday,1,No
Alabama,Sunday,1,Yes
Alabama,Monday,3,No
Alabama,Monday,1,No
Alabama,Wednesday,1,No
Alabama,Wednesday,1,Yes
Alabama,Thursday,1,No
Alabama,Friday,1,Yes
Alabama,Friday,1,No
Alabama,Saturday,1,No
Alabama,Saturday,1,No
Alabama,Saturday,2,Yes
Alabama,Sunday,2,Yes
Alabama,Monday,1,No
Alabama,Monday,2,Yes
Alabama,Wednesday,1,No
Alabama,Wednesday,1,No
Alabama,Thursday,2,No
Alabama,Thursday,1,No
Alabama,Thursday,1,No
Alabama,Monday,1,No
Alabama,Wednesday,1,No
Alabama,Monday,1,No
Alabama,Friday,1,Yes
Alabama,Wednesday,1,Yes
Alabama,Friday,1,Yes
Alabama,Friday,1,Yes
Alabama,Friday,1,No
Alabama,Friday,1,No
Alabama,Saturday,1,Yes
Alabama,Saturday,1,Yes
Alabama,Sunday,1,Yes
Alabama,Sunday,1,No
Alabama,Wednesday,1,Yes
Alabama,Thursday,1,Yes
Alabama,Thursday,1,Yes
Alabama,Thursday,1,Yes
Alabama,Thursday,1,No
Alabama,Thursday,1,No
Alabama,Friday,1,No
Alabama,Friday,1,Yes
Alabama,Saturday,1,Yes
Alabama,Saturday,1,No
Alabama,Sunday,1,Yes
Alabama,Sunday,1,No
Alabama,Sunday,1,No
Alabama,Monday,1,No
Alabama,Monday,1,No
Alabama,Monday,1,No
Alabama,Tuesday,1,No
Alabama,Wednesday,1,No
Alabama,Thursday,1,No
Alabama,Thursday,1,No
Alabama,Monday,1,No
Alabama,Saturday,1,No
Alabama,Sunday,1,No
Alabama,Sunday,1,Yes
Alabama,Monday,1,No
Alabama,Wednesday,1,No
Alabama,Wednesday,1,No
Alabama,Wednesday,1,Yes
Alabama,Friday,1,No
Alabama,Friday,1,No
Alabama,Friday,1,Yes
Alabama,Friday,1,No
Alabama,Friday,1,No
Alabama,Saturday,1,No
Alabama,Saturday,1,No
Alabama,Saturday,1,No
Alabama,Sunday,1,No
Alabama,Sunday,1,No
Alabama,Tuesday,1,No
Alabama,Wednesday,1,No
Alabama,Wednesday,1,No
Alabama,Thursday,1,No
Alabama,Thursday,1,No
Alabama,Thursday,1,No
Alabama,Friday,1,Yes
Alabama,Friday,1,No
Alabama,Tuesday,1,No
Alabama,Friday,1,No
Alabama,Sunday,1,Yes
Alabama,Monday,1,No
Alabama,Sunday,1,No
Alabama,Monday,1,No
Alabama,Tuesday,1,No
Alabama,Tuesday,1,No
Alabama,Friday,1,No
Alabama,Sunday,2,No
Alabama,Sunday,1,No
Alabama,Sunday,1,No
Alabama,Monday,1,No
Alabama,Tuesday,1,Yes
Alabama,Tuesday,1,No
Alabama,Thursday,1,Yes
Alabama,Friday,1,Yes
Alabama,Tuesday,1,Yes
Alabama,Thursday,1,Yes
Alabama,Sunday,1,Yes
Alabama,Tuesday,1,No
Alabama,Thursday,1,Yes
Alabama,Friday,1,No
Alabama,Saturday,1,No
Alabama,Tuesday,1,No
Alabama,Thursday,1,No
Alabama,Thursday,2,Yes
Alabama,Thursday,1,No
Alabama,Friday,1,Yes
Alabama,Friday,1,Yes
Alabama,Saturday,1,No
Alabama,Saturday,1,No
Alabama,Saturday,1,Yes
Alabama,Saturday,1,No
Alabama,Sunday,1,No
Alabama,Sunday,1,No
Alabama,Sunday,1,No
Alabama,Tuesday,1,No
Alabama,Wednesday,1,No
Alabama,Wednesday,1,No
Alabama,Wednesday,1,No
Alabama,Thursday,1,No
Alabama,Friday,1,Yes
Alabama,Friday,1,No
Alabama,Saturday,3,No
Alabama,Sunday,1,Yes
Alabama,Sunday,1,Yes
Alabama,Monday,1,No
Alabama,Monday,1,No
Alabama,Tuesday,2,No
Alabama,Tuesday,1,No
Alabama,Tuesday,1,No
Alabama,Wednesday,1,No
Alabama,Wednesday,1,No
Alabama,Wednesday,1,No
Alabama,Thursday,1,No
Alabama,Thursday,1,Yes
Alabama,Friday,1,No
Alabama,Friday,1,No
Alabama,Saturday,1,Yes
Alabama,Sunday,1,No
Alabama,Monday,1,No
Alabama,Sunday,1,Yes
Alabama,Thursday,1,No
Alabama,Sunday,1,No
Alabama,Wednesday,2,No
Alabama,Saturday,1,No
Alabama,Saturday,1,No
Alabama,Sunday,2,No
Alabama,Monday,1,No
Alabama,Friday,1,No
Alabama,Saturday,1,No
Alabama,Thursday,1,No
Alabama,Friday,1,Yes
Alabama,Friday,1,No
Alabama,Saturday,1,No
Alabama,Saturday,1,No
Alabama,Sunday,2,Yes
Alabama,Sunday,1,No
Alabama,Friday,1,No
Alabama,Friday,2,No
Alabama,Friday,1,Yes
Alabama,Friday,1,Yes
Alabama,Friday,1,No
Alabama,Sunday,1,No
Alabama,Monday,1,No
Alabama,Monday,1,No
Alabama,Monday,1,No
Alabama,Tuesday,1,No
Alabama,Wednesday,1,No
Alabama,Thursday,1,No
Alabama,Thursday,2,No
Alabama,Friday,1,No
Alabama,Friday,1,No
Alabama,Friday,1,No
Alabama,Saturday,1,Yes
Alabama,Saturday,1,Yes
Alabama,Saturday,1,No
Alabama,Saturday,1,Yes
Alabama,Sunday,1,No
Alabama,Sunday,1,No
Alabama,Monday,1,No
Alabama,Monday,1,No
Alabama,Monday,1,No
Alabama,Monday,1,Yes
Alabama,Thursday,1,No
Alabama,Friday,1,No
Alabama,Saturday,1,Yes
Alabama,Sunday,1,No
Alabama,Sunday,1,No
Alabama,Saturday,2,No
Alabama,Sunday,3,Yes
Alabama,Thursday,1,No
Alabama,Wednesday,1,No
Alabama,Friday,1,No
Alabama,Saturday,1,No
Alabama,Tuesday,1,Yes
Alabama,Tuesday,1,No
Alabama,Friday,2,Yes
Alabama,Friday,1,No
Alabama,Friday,1,No
Alabama,Saturday,1,Yes
Alabama,Sunday,1,No
Alabama,Sunday,1,No
Alabama,Sunday,1,No
Alabama,Monday,1,No
Alabama,Monday,1,No
Alabama,Tuesday,1,No
Alabama,Wednesday,1,No
Alabama,Thursday,1,No
Alabama,Wednesday,1,Yes
Alabama,Sunday,1,No
Alabama,Wednesday,1,No
Alabama,Wednesday,1,No
Alabama,Thursday,1,Yes
Alabama,Thursday,1,Yes
Alabama,Friday,1,No
Alabama,Saturday,1,Yes
Alabama,Sunday,1,Yes
Alabama,Monday,1,No
Alabama,Monday,1,No
Alabama,Tuesday,1,No
Alabama,Saturday,1,Yes
Alabama,Monday,1,No
Alabama,Wednesday,1,No
Alabama,Saturday,1,Yes
Alabama,Saturday,1,No
Alabama,Sunday,1,No
Alabama,Tuesday,1,No
Alabama,Wednesday,1,No
Alabama,Wednesday,1,Yes
Alabama,Thursday,1,Yes
Alabama,Saturday,1,No
Alabama,Sunday,1,No
Alabama,Monday,1,No
Alabama,Tuesday,1,No
Alabama,Tuesday,1,No
Alabama,Thursday,1,Yes
Alabama,Friday,1,Yes
Alabama,Saturday,1,No
Alabama,Thursday,1,No
Alabama,Sunday,3,Yes
Alabama,Thursday,1,No
Alabama,Wednesday,1,No
Alabama,Monday,1,No
Alabama,Monday,1,Yes
Alabama,Sunday,1,No
Alabama,Thursday,1,Yes
Alabama,Tuesday,1,No
Alabama,Tuesday,1,No
Alabama,Thursday,3,No
Alabama,Wednesday,2,No
Alabama,Saturday,1,No
Alabama,Sunday,1,No
Alabama,Tuesday,1,Yes
Alabama,Wednesday,1,No
Alabama,Wednesday,1,No
Alabama,Wednesday,1,No
Alabama,Friday,1,No
Alabama,Friday,1,Yes
Alabama,Sunday,1,No
Alabama,Sunday,1,Yes
Alabama,Sunday,2,Yes
Alabama,Monday,1,Yes
Alabama,Monday,1,No
Alabama,Wednesday,2,No
Alabama,Wednesday,1,No
Alabama,Wednesday,1,No
Alabama,Thursday,1,No
Alabama,Thursday,1,No
Alabama,Thursday,1,No
Alabama,Saturday,1,No
Alabama,Sunday,1,Yes
Alabama,Monday,1,No
Alabama,Tuesday,1,No
Alabama,Tuesday,1,No
Alabama,Wednesday,1,Yes
Alabama,Wednesday,2,No
Alabama,Thursday,1,No
Alabama,Thursday,1,No
Alabama,Thursday,1,No
Alabama,Thursday,1,No
Alabama,Saturday,1,No
Alabama,Saturday,1,No
Alabama,Saturday,1,Yes
Alabama,Saturday,1,No
Alabama,Sunday,1,Yes
Alabama,Monday,1,No
Alabama,Monday,1,No
Alabama,Monday,1,No
Alabama,Monday,2,Yes
Alabama,Monday,1,Yes
Alabama,Tuesday,1,No
Alabama,Tuesday,1,No
Alabama,Wednesday,1,Yes
Alabama,Thursday,1,No
Alabama,Friday,1,Yes
Alabama,Monday,1,No
Alabama,Friday,1,No
Alabama,Saturday,1,No
Alabama,Sunday,1,Yes
Alabama,Sunday,1,Yes
Alabama,Thursday,1,Yes
Alabama,Thursday,1,No
Alabama,Tuesday,1,No
Alabama,Monday,2,Yes
Alabama,Friday,1,No
Alabama,Monday,1,Yes
Alabama,Friday,1,No
Alabama,Saturday,1,Yes
Alabama,Sunday,1,No
Alabama,Sunday,1,Yes
Alabama,Tuesday,1,No
Alabama,Wednesday,1,No
Alabama,Tuesday,1,No
Alabama,Tuesday,1,No
Alabama,Friday,1,No
Alabama,Thursday,1,No
Alabama,Wednesday,1,No
Alabama,Tuesday,1,No
Alabama,Saturday,1,No
Alabama,Saturday,2,No
Alabama,Friday,1,Yes
Alabama,Wednesday,1,Yes
Alabama,Tuesday,1,No
Alabama,Monday,1,No
Alabama,Thursday,1,No
Alabama,Monday,2,No
Alabama,Saturday,1,No
Alabama,Saturday,1,No
Alabama,Friday,1,No
Alabama,Monday,1,No
Alabama,Wednesday,1,No
Alabama,Saturday,1,No
Alabama,Sunday,1,No
Alabama,Tuesday,1,No
Alabama,Thursday,1,No
Alabama,Friday,1,No
Alabama,Friday,1,Yes
Alabama,Friday,1,No
Alabama,Saturday,1,Yes
Alabama,Saturday,1,No
Alabama,Saturday,1,No
Alabama,Saturday,1,No
Alabama,Saturday,2,Yes
Alabama,Sunday,1,No
Alabama,Monday,1,No
Alabama,Monday,2,No
Alabama,Tuesday,1,No
Alabama,Wednesday,1,Yes
Alabama,Wednesday,1,No
Alabama,Thursday,1,No
Alabama,Thursday,1,No
Alabama,Friday,1,No
Alabama,Saturday,1,Yes
Alabama,Saturday,1,No
Alabama,Monday,1,No
Alabama,Tuesday,1,No
Alabama,Tuesday,1,Yes
Alabama,Tuesday,1,Yes
Alabama,Wednesday,1,No
Alabama,Wednesday,2,No
Alabama,Friday,1,No
Alabama,Friday,1,No
Alabama,Saturday,1,No
Alabama,Saturday,1,No
Alabama,Sunday,1,No
Alabama,Sunday,1,No
Alabama,Sunday,1,No
Alabama,Monday,1,No
Alabama,Tuesday,1,No
Alabama,Tuesday,1,Yes
Alabama,Wednesday,1,Yes
Alabama,Wednesday,1,No
Alabama,Wednesday,1,No
Alabama,Thursday,1,No
Alabama,Thursday,1,No
Alabama,Saturday,1,No
Alabama,Sunday,1,No
Alabama,Sunday,1,No
Alabama,Monday,1,No
Alabama,Tuesday,1,No
Alabama,Thursday,1,No
Alabama,Thursday,1,Yes
Alabama,Thursday,1,No
Alabama,Friday,1,No
Alabama,Friday,1,No
Alabama,Sunday,1,No
Alabama,Monday,1,No
Alabama,Monday,1,Yes
Alabama,Tuesday,1,No
Alabama,Wednesday,1,No
Alabama,Monday,1,No
Alabama,Friday,1,Yes
Alabama,Monday,1,No
Alabama,Sunday,1,No
Alabama,Thursday,1,No
Alabama,Wednesday,1,No
Alabama,Sunday,1,No
Alabama,Friday,1,No
Alabama,Monday,2,No
Alabama,Friday,1,Yes
Alabama,Tuesday,2,No
Alabama,Saturday,1,No
Alabama,Friday,1,No
Alabama,Monday,1,No
Alabama,Monday,1,No
Alabama,Tuesday,1,No
Alabama,Thursday,1,No
Alabama,Thursday,1,No
Alabama,Sunday,1,No
Alabama,Tuesday,1,No
Alabama,Tuesday,1,No
Alabama,Wednesday,1,No
Alabama,Saturday,1,Yes
Alabama,Saturday,1,No
Alabama,Saturday,1,Yes
Alabama,Sunday,1,Yes
Alabama,Friday,1,No
Alabama,Saturday,1,Yes
Alabama,Saturday,1,No
Alabama,Saturday,1,No
Alabama,Sunday,1,No
Alabama,Monday,1,No
Alabama,Tuesday,1,No
Alabama,Wednesday,1,No
Alabama,Thursday,1,Yes
Alabama,Thursday,1,No
Alabama,Friday,1,No
Alabama,Saturday,1,Yes
Alabama,Saturday,1,Yes
Alabama,Sunday,1,Yes
Alabama,Sunday,2,Yes
Alabama,Sunday,1,Yes
Alabama,Monday,1,No
Alabama,Monday,1,No
Alabama,Tuesday,1,No
Alabama,Tuesday,1,Yes
Alabama,Tuesday,1,No
Alabama,Tuesday,1,No
Alabama,Wednesday,1,No
Alabama,Wednesday,1,Yes
Alabama,Wednesday,1,No
Alabama,Thursday,1,No
Alabama,Thursday,2,No
Alabama,Saturday,1,Yes
Alabama,Saturday,1,Yes
Alabama,Saturday,1,No
Alabama,Saturday,1,No
Alabama,Saturday,1,No
Alabama,Sunday,1,Yes
Alabama,Monday,1,No
Alabama,Tuesday,1,Yes
Alabama,Thursday,1,No
Alabama,Friday,1,No
Alabama,Saturday,1,Yes
Alabama,Saturday,1,No
Alabama,Friday,1,No
Alabama,Friday,1,No
Alabama,Friday,1,Yes
Alabama,Friday,1,No
Alabama,Saturday,1,No
Alabama,Saturday,1,No
Alabama,Saturday,1,No
Alabama,Saturday,1,Yes
Alabama,Saturday,1,No
Alabama,Monday,1,No
Alabama,Tuesday,1,No
Alabama,Tuesday,1,No
Alabama,Thursday,1,No
Alabama,Monday,1,Yes
Alabama,Tuesday,1,No
Alabama,Monday,1,No
Alabama,Saturday,1,No
Alabama,Friday,1,No
Alabama,Saturday,1,No
Alabama,Monday,1,No
Alabama,Thursday,3,No
Alabama,Friday,1,No
Alabama,Saturday,1,No
Alabama,Monday,1,No
Alabama,Saturday,2,No
Alabama,Thursday,2,Yes
Alabama,Saturday,1,No
Alabama,Saturday,1,Yes
Alabama,Sunday,1,Yes
Alabama,Monday,1,No
Alabama,Monday,1,No
Alabama,Tuesday,1,No
Alabama,Wednesday,1,Yes
Alabama,Friday,1,No
Alabama,Saturday,1,Yes
Alabama,Sunday,1,Yes
Alabama,Monday,1,No
Alabama,Monday,1,No
Alabama,Tuesday,1,Yes
Alabama,Wednesday,1,No
Alabama,Thursday,1,No
Alabama,Friday,1,No
Alabama,Friday,1,No
Alabama,Friday,1,No
Alabama,Friday,1,No
Alabama,Friday,1,No
Alabama,Saturday,1,Yes
Alabama,Saturday,1,Yes
Alabama,Monday,1,No
Alabama,Monday,1,No
Alabama,Friday,1,Yes
Alabama,Sunday,1,No
Alabama,Friday,1,No
Alabama,Tuesday,1,Yes
Alabama,Thursday,1,No
Alabama,Saturday,2,No
Alabama,Sunday,1,No
Alabama,Wednesday,1,No
Alabama,Sunday,2,No
Alabama,Monday,1,No
Alabama,Saturday,1,No
Alabama,Thursday,1,No
Alabama,Tuesday,1,No
Alabama,Tuesday,1,No
Alabama,Friday,1,No
Alabama,Saturday,1,No
Alabama,Saturday,1,Yes
Alabama,Sunday,1,Yes
Alabama,Monday,1,No
Alabama,Monday,1,No
Alabama,Monday,1,No
Alabama,Tuesday,1,No
Alabama,Wednesday,2,No
Alabama,Thursday,1,No
Alabama,Thursday,2,No
Alabama,Friday,1,Yes
Alabama,Friday,1,No
Alabama,Saturday,1,No
Alabama,Saturday,1,No
Alabama,Saturday,1,No
Alabama,Saturday,1,No
Alabama,Sunday,1,Yes
Alabama,Monday,1,No
Alabama,Tuesday,1,No
Alabama,Tuesday,1,No
Alabama,Tuesday,1,Yes
Alabama,Wednesday,1,No
Alabama,Wednesday,1,No
Alabama,Wednesday,1,No
Alabama,Thursday,1,No
Alabama,Thursday,1,No
Alabama,Thursday,1,Yes
Alabama,Friday,1,No
Alabama,Saturday,1,Yes
Alabama,Sunday,1,Yes
Alabama,Sunday,1,Yes
Alabama,Monday,1,No
Alabama,Tuesday,1,No
Alabama,Tuesday,1,Yes
Alabama,Tuesday,1,Yes
Alabama,Tuesday,1,No
Alabama,Thursday,1,No
Alabama,Thursday,1,No
Alabama,Friday,2,Yes
Alabama,Friday,1,No
Alabama,Saturday,1,No
Alabama,Monday,1,No
Alabama,Tuesday,1,Yes
Alabama,Saturday,2,No
Alabama,Tuesday,1,Yes
Alabama,Sunday,1,No
Alabama,Wednesday,1,No
Alabama,Friday,1,No
Alabama,Saturday,1,Yes
Alabama,Sunday,2,No
Alabama,Thursday,1,No
Alabama,Monday,3,No
Alabama,Friday,1,No
Alabama,Sunday,1,No
Alabama,Monday,1,No
Alabama,Friday,1,No
Alabama,Saturday,1,No
Alabama,Saturday,1,Yes
Alabama,Saturday,1,Yes
Alabama,Tuesday,1,No
Alabama,Wednesday,1,No
Alabama,Friday,1,No
Alabama,Sunday,1,Yes
Alabama,Thursday,1,No
Alabama,Friday,1,No
Alabama,Friday,1,Yes
Alabama,Monday,1,No
Alabama,Tuesday,1,No
Alabama,Wednesday,1,No
Alabama,Wednesday,1,No
Alabama,Saturday,3,No
Alabama,Wednesday,1,No
Alabama,Monday,1,No
Alabama,Monday,1,No
Alabama,Friday,4,No
Alabama,Wednesday,1,No
Alabama,Friday,1,No
Alabama,Thursday,1,Yes
Alabama,Saturday,1,Yes
Alabama,Thursday,1,No
Alabama,Friday,1,No
Alabama,Tuesday,1,No
Alabama,Sunday,1,Yes
Alabama,Thursday,1,No
Alabama,Tuesday,1,No
Alabama,Tuesday,1,Yes
Alabama,Tuesday,1,No
Alabama,Tuesday,2,No
Alabama,Tuesday,1,No
Alabama,Thursday,1,No
Alabama,Thursday,1,No
Alabama,Saturday,1,Yes
Alabama,Sunday,2,No
Alabama,Sunday,1,No
Alabama,Sunday,1,Yes
Alabama,Monday,1,No
Alabama,Monday,2,No
Alabama,Tuesday,2,No
Alabama,Tuesday,1,No
Alabama,Wednesday,1,No
Alabama,Wednesday,1,No
Alabama,Thursday,1,No
Alabama,Thursday,1,Yes
Alabama,Thursday,1,No
Alabama,Friday,1,No
Alabama,Friday,1,No
Alabama,Saturday,1,Yes
Alabama,Saturday,1,No
Alabama,Sunday,1,No
Alabama,Sunday,1,No
Alabama,Sunday,1,Yes
Alabama,Tuesday,1,No
Alabama,Tuesday,1,No
Alabama,Wednesday,1,No
Alabama,Wednesday,1,No
Alabama,Thursday,1,No
Alabama,Thursday,1,No
Alabama,Thursday,1,No
Alabama,Thursday,1,No
Alabama,Thursday,1,No
Alabama,Friday,2,Yes
Alabama,Saturday,1,No
Alabama,Saturday,1,Yes
Alabama,Saturday,1,No
Alabama,Sunday,1,No
Alabama,Sunday,1,No
Alabama,Monday,1,No
Alabama,Monday,1,Yes
Alabama,Monday,1,No
Alabama,Tuesday,1,No
Alabama,Tuesday,1,No
Alabama,Tuesday,1,No
Alabama,Tuesday,1,No
Alabama,Wednesday,1,No
Alabama,Thursday,1,No
Alabama,Friday,1,Yes
Alabama,Friday,1,No
Alabama,Saturday,1,No
Alabama,Saturday,1,No
Alabama,Saturday,1,No
Alabama,Sunday,1,No
Alabama,Sunday,1,Yes
Alabama,Monday,1,No
Alabama,Monday,1,No
Alabama,Tuesday,1,No
Alabama,Tuesday,1,No
Alabama,Thursday,1,No
Alabama,Friday,2,No
Alabama,Friday,1,No
Alabama,Friday,1,No
Alabama,Friday,1,No
Alabama,Monday,1,No
Alabama,Monday,1,Yes
Alabama,Tuesday,1,No
Alabama,Saturday,1,No
Alabama,Wednesday,1,No
Alabama,Wednesday,1,No
Alabama,Tuesday,2,No
Alabama,Monday,1,No
Alabama,Friday,1,No
Alabama,Monday,1,No
Alabama,Saturday,1,No
Alabama,Tuesday,1,Yes
Alabama,Saturday,1,No
Alabama,Monday,1,No
Alabama,Sunday,1,No
Alabama,Thursday,1,No
Alabama,Friday,1,No
Alabama,Wednesday,1,No
Alabama,Thursday,1,No
Alabama,Tuesday,1,No
Alabama,Friday,1,No
Alabama,Saturday,1,No
Alabama,Saturday,1,No
Alabama,Friday,1,No
Alabama,Friday,1,Yes
Alabama,Saturday,1,No
Alabama,Saturday,1,Yes
Alabama,Sunday,1,Yes
Alabama,Monday,1,Yes
Alabama,Tuesday,1,No
Alabama,Tuesday,1,No
Alabama,Tuesday,1,No
Alabama,Tuesday,1,No
Alabama,Tuesday,2,Yes
Alabama,Tuesday,1,No
Alabama,Thursday,1,No
Alabama,Saturday,1,No
Alabama,Saturday,1,No
Alabama,Sunday,1,Yes
Alabama,Sunday,1,No
Alabama,Tuesday,1,No
Alabama,Wednesday,1,No
Alabama,Thursday,1,No
Alabama,Thursday,1,No
Alabama,Thursday,1,No
Alabama,Friday,2,Yes
Alabama,Friday,1,No
Alabama,Sunday,1,Yes
Alabama,Monday,1,No
Alabama,Monday,1,No
Alabama,Monday,1,No
Alabama,Tuesday,1,No
Alabama,Wednesday,1,No
Alabama,Wednesday,1,No
Alabama,Friday,1,No
Alabama,Thursday,1,No
Alabama,Friday,1,No
Alabama,Friday,1,No
Alabama,Thursday,1,No
Alabama,Thursday,1,No
Alabama,Wednesday,1,No
Alabama,Friday,1,No
Alabama,Monday,1,Yes
Alabama,Sunday,1,Yes
Alabama,Wednesday,1,No
Alabama,Wednesday,1,No
Alabama,Friday,1,Yes
Alabama,Tuesday,1,Yes
Alabama,Friday,1,No
Alabama,Sunday,1,Yes
Alabama,Thursday,1,No
Alabama,Wednesday,1,No
Alabama,Wednesday,1,No
Alabama,Saturday,1,No
Alabama,Saturday,1,No
Alabama,Saturday,1,No
Alabama,Thursday,1,No
Alabama,Thursday,1,No
Alabama,Tuesday,1,No
Alabama,Thursday,1,No
Alabama,Monday,1,No
Alabama,Monday,1,No
Alabama,Friday,1,Yes
Alabama,Thursday,1,No
Alabama,Friday,1,No
Alabama,Tuesday,1,No
Alabama,Saturday,1,Yes
Alabama,Wednesday,1,No
Alabama,Friday,1,No
Alabama,Friday,1,No
Alabama,Sunday,1,No
Alabama,Thursday,1,No
Alabama,Tuesday,1,No
Alabama,Thursday,1,No
Alabama,Thursday,1,No
Alabama,Thursday,1,No
Alabama,Friday,1,No
Alabama,Friday,1,No
Alabama,Sunday,1,No
Alabama,Sunday,1,No
Alabama,Sunday,1,No
Alabama,Monday,1,No
Alabama,Monday,1,No
Alabama,Monday,1,No
Alabama,Tuesday,1,Yes
Alabama,Tuesday,1,No
Alabama,Tuesday,1,Yes
Alabama,Tuesday,1,No
Alabama,Wednesday,1,No
Alabama,Wednesday,1,No
Alabama,Wednesday,1,No
Alabama,Thursday,2,No
Alabama,Saturday,1,No
Alabama,Tuesday,1,Yes
Alabama,Tuesday,1,No
Alabama,Tuesday,2,No
Alabama,Wednesday,1,No
Alabama,Thursday,1,No
Alabama,Thursday,2,No
Alabama,Thursday,1,No
Alabama,Friday,1,No
Alabama,Saturday,1,Yes
Alabama,Saturday,1,No
Alabama,Sunday,1,No
Alabama,Sunday,1,No
Alabama,Sunday,3,No
Alabama,Monday,1,No
Alabama,Thursday,1,No
Alabama,Friday,1,No
Alabama,Saturday,1,Yes
Alabama,Sunday,2,No
Alabama,Monday,1,No
Alabama,Monday,1,No
Alabama,Monday,1,No
Alabama,Sunday,1,Yes
Alabama,Sunday,1,No
Alabama,Sunday,1,Yes
Alabama,Monday,1,No
Alabama,Sunday,1,No
Alabama,Thursday,1,Yes
Alabama,Sunday,1,No
Alabama,Wednesday,1,No
Alabama,Wednesday,1,No
Alabama,Wednesday,1,No
Alabama,Saturday,2,No
Alabama,Friday,1,No
Alabama,Wednesday,1,Yes
Alabama,Saturday,1,No
Alaska,Wednesday,1,Yes
Alaska,Thursday,2,No
Alaska,Tuesday,1,No
Alaska,Saturday,2,Yes
Alaska,Tuesday,1,Yes
Alaska,Thursday,1,No
Alaska,Monday,1,Yes
Alaska,Tuesday,1,Yes
Alaska,Sunday,1,Yes
Alaska,Sunday,1,No
Alaska,Sunday,1,No
Alaska,Tuesday,1,Yes
Alaska,Sunday,1,Yes
Alaska,Saturday,1,Yes
Alaska,Saturday,1,No
Alaska,Friday,1,Yes
Alaska,Thursday,1,No
Alaska,Tuesday,1,No
Alaska,Monday,1,Yes
Alaska,Sunday,1,Yes
Alaska,Sunday,1,Yes
Alaska,Tuesday,1,No
Alaska,Tuesday,1,No
Alaska,Saturday,1,No
Alaska,Monday,2,Yes
Alaska,Tuesday,1,Yes
Alaska,Saturday,1,No
Alaska,Wednesday,1,No
Alaska,Sunday,1,No
Alaska,Tuesday,1,Yes
Alaska,Thursday,1,No
Alaska,Monday,1,Yes
Alaska,Wednesday,2,No
Alaska,Wednesday,1,No
Alaska,Thursday,1,No
Alaska,Thursday,1,No
Alaska,Thursday,1,Yes
Alaska,Saturday,1,No
Alaska,Tuesday,1,No
Alaska,Tuesday,1,No
Alaska,Friday,1,No
Alaska,Sunday,1,Yes
Alaska,Friday,1,No
Alaska,Friday,1,No
Alaska,Monday,4,No
Alaska,Monday,1,Yes
Alaska,Saturday,1,No
Alaska,Tuesday,1,Yes
Alaska,Thursday,1,Yes
Alaska,Wednesday,1,Yes
Alaska,Thursday,1,No
Alaska,Monday,4,No
Alaska,Thursday,2,No
Alaska,Friday,1,Yes
Alaska,Saturday,1,No
Alaska,Sunday,1,Yes
Alaska,Tuesday,1,No
Alaska,Wednesday,1,Yes
Alaska,Thursday,1,Yes
Alaska,Tuesday,1,No
Alaska,Sunday,1,No
Alaska,Saturday,1,No
Alaska,Saturday,1,Yes
Alaska,Saturday,1,No
Alaska,Monday,1,No
Alaska,Saturday,1,No
Alaska,Sunday,1,Yes
Alaska,Monday,1,Yes
Alaska,Monday,1,No
Arizona,Monday,1,No
Arizona,Tuesday,2,No
Arizona,Tuesday,4,Yes
Arizona,Thursday,1,No
Arizona,Thursday,1,No
Arizona,Friday,1,No
Arizona,Friday,1,No
Arizona,Friday,1,No
Arizona,Friday,1,No
Arizona,Saturday,1,Yes
Arizona,Sunday,1,No
Arizona,Sunday,2,No
Arizona,Sunday,1,No
Arizona,Monday,1,Yes
Arizona,Monday,1,No
Arizona,Tuesday,1,No
Arizona,Tuesday,1,Yes
Arizona,Tuesday,2,Yes
Arizona,Wednesday,1,No
Arizona,Wednesday,2,No
Arizona,Thursday,1,Yes
Arizona,Friday,1,Yes
